,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
0,01069801,Sở GDĐT Hà Nội,10.00,7.50,7.60,9.50,4.25,7.67,0,0,0
1,01033288,Sở GDĐT Hà Nội,10.00,5.25,4.60,9.00,4.50,7.67,0,0,0
2,01021085,Sở GDĐT Hà Nội,10.00,6.75,0,9.00,7.00,8.08,0,0,0
3,01015650,Sở GDĐT Hà Nội,10.00,4.00,9.00,5.00,5.75,6.08,0,0,0
4,01011361,Sở GDĐT Hà Nội,10.00,6.50,4.20,8.75,8.25,8.67,0,0,0
5,01070758,Sở GDĐT Hà Nội,10.00,7.00,2.00,8.75,5.75,7.42,0,0,0
6,01049466,Sở GDĐT Hà Nội,10.00,6.25,3.40,9.50,5.25,8.17,0,0,0
7,01034490,Sở GDĐT Hà Nội,10.00,6.75,4.40,8.75,4.00,7.17,0,0,0
8,01036718,Sở GDĐT Hà Nội,10.00,5.00,8.60,4.25,5.00,6.00,0,0,0
9,01023421,Sở GDĐT Hà Nội,10.00,6.50,6.00,6.75,7.25,6.33,0,0,0
10,01020236,Sở GDĐT Hà Nội,10.00,6.00,8.00,9.00,6.50,8.08,0,0,0
11,01019991,Sở GDĐT Hà Nội,10.00,7.00,9.60,8.00,6.25,7.83,0,0,0
12,01018527,Sở GDĐT Hà Nội,10.00,6.75,8.40,5.75,6.00,6.58,0,0,0
13,01013313,Sở GDĐT Hà Nội,10.00,8.25,9.00,7.25,6.50,7.58,0,0,0
14,01009915,Sở GDĐT Hà Nội,10.00,8.50,9.00,0,0,0,7.25,9.50,8.58
15,01001526,Sở GDĐT Hà Nội,10.00,7.00,8.80,8.00,6.00,7.50,0,0,0
16,01073815,Sở GDĐT Hà Nội,10.00,7.50,7.20,9.75,3.75,7.50,0,0,0
17,01043402,Sở GDĐT Hà Nội,10.00,5.75,4.40,9.50,5.75,8.00,0,0,0
18,01043409,Sở GDĐT Hà Nội,10.00,8.25,8.60,3.75,4.75,5.83,0,0,0
19,01042742,Sở GDĐT Hà Nội,10.00,7.25,6.00,8.50,5.75,7.75,0,0,0
20,01041474,Sở GDĐT Hà Nội,10.00,7.50,7.40,9.25,6.75,8.08,0,0,0
21,01032717,Sở GDĐT Hà Nội,10.00,7.00,9.00,6.00,6.25,7.17,0,0,0
22,01030038,Sở GDĐT Hà Nội,10.00,7.25,7.40,8.00,6.50,7.42,0,0,0
23,01019236,Sở GDĐT Hà Nội,10.00,7.50,0,9.75,7.50,8.83,0,0,0
24,01019154,Sở GDĐT Hà Nội,10.00,8.00,9.40,8.50,8.00,8.58,0,0,0
25,01011990,Sở GDĐT Hà Nội,10.00,6.50,7.40,6.75,5.00,6.67,0,0,0
26,01071372,Sở GDĐT Hà Nội,10.00,7.00,4.60,10.00,4.00,7.67,0,0,0
27,01072648,Sở GDĐT Hà Nội,10.00,6.75,8.40,7.75,4.50,7.17,0,0,0
28,01068427,Sở GDĐT Hà Nội,10.00,7.75,6.20,9.00,9.50,9.17,0,0,0
29,01025716,Sở GDĐT Hà Nội,10.00,7.00,9.20,9.75,4.50,6.92,0,0,0
30,01019242,Sở GDĐT Hà Nội,10.00,6.17,6.00,9.50,6.25,8.25,0,0,0
31,01018814,Sở GDĐT Hà Nội,10.00,6.00,5.60,9.00,2.00,6.58,0,0,0
32,01019989,Sở GDĐT Hà Nội,10.00,6.75,0,9.50,9.50,8.58,0,0,0
33,01017965,Sở GDĐT Hà Nội,10.00,6.75,8.80,6.00,5.75,6.75,0,0,0
34,01015935,Sở GDĐT Hà Nội,10.00,9.00,10.00,0,0,0,8.50,9.00,8.33
35,01014638,Sở GDĐT Hà Nội,10.00,8.00,9.20,9.50,9.00,8.92,0,0,0
36,01011487,Sở GDĐT Hà Nội,10.00,6.25,8.60,5.00,6.25,6.67,0,0,0
37,01000741,Sở GDĐT Hà Nội,10.00,7.25,8.60,8.75,7.00,8.25,0,0,0
38,01073171,Sở GDĐT Hà Nội,10.00,7.75,8.20,10.00,4.00,7.67,0,0,0
39,01065185,Sở GDĐT Hà Nội,10.00,7.25,5.00,9.75,6.25,8.25,0,0,0
40,01063484,Sở GDĐT Hà Nội,10.00,7.50,8.40,7.75,5.75,7.33,0,0,0
41,01076586,Sở GDĐT Hà Nội,9.80,7.00,7.60,9.50,6.50,8.08,0,0,0
42,01076221,Sở GDĐT Hà Nội,9.80,6.75,4.80,9.75,5.25,7.75,0,0,0
43,01073519,Sở GDĐT Hà Nội,9.80,6.50,4.20,9.75,6.25,8.67,0,0,0
44,01075418,Sở GDĐT Hà Nội,9.80,7.00,5.20,8.75,5.00,7.42,0,0,0
45,01064900,Sở GDĐT Hà Nội,9.80,6.25,5.60,9.00,8.75,8.08,0,0,0
46,01064780,Sở GDĐT Hà Nội,9.80,6.75,4.40,8.50,4.75,7.42,0,0,0
47,01065992,Sở GDĐT Hà Nội,9.80,5.50,7.00,6.25,5.75,6.92,0,0,0
48,01064659,Sở GDĐT Hà Nội,9.80,7.25,7.60,0,0,0,5.50,7.00,6.42
49,01059061,Sở GDĐT Hà Nội,9.80,6.25,3.40,8.25,6.50,7.75,0,0,0
50,01054915,Sở GDĐT Hà Nội,9.80,6.00,4.60,9.50,6.00,7.92,0,0,0
51,01053277,Sở GDĐT Hà Nội,9.80,8.00,8.40,0,0,0,5.50,7.75,7.08
52,01053941,Sở GDĐT Hà Nội,9.80,6.25,5.20,9.75,5.00,7.92,0,0,0
53,01053688,Sở GDĐT Hà Nội,9.80,6.75,5.20,9.25,5.25,7.92,0,0,0
54,01053972,Sở GDĐT Hà Nội,9.80,5.75,3.40,9.50,8.25,7.75,0,0,0
55,01050341,Sở GDĐT Hà Nội,9.80,7.00,8.20,5.75,8.00,7.50,0,0,0
56,01045632,Sở GDĐT Hà Nội,9.80,6.25,5.60,8.25,6.25,7.83,0,0,0
57,01041769,Sở GDĐT Hà Nội,9.80,8.25,0,9.50,10.00,8.67,0,0,0
58,01044757,Sở GDĐT Hà Nội,9.80,6.00,4.00,9.25,3.00,7.08,0,0,0
59,01044064,Sở GDĐT Hà Nội,9.80,0,0,6.50,0,0,0,0,0
60,01038620,Sở GDĐT Hà Nội,9.80,5.75,3.40,8.00,7.25,7.92,0,0,0
61,01034455,Sở GDĐT Hà Nội,9.80,8.25,5.20,8.25,4.25,7.08,0,0,0
62,01035215,Sở GDĐT Hà Nội,9.80,7.50,7.20,5.25,6.50,6.58,0,0,0
63,01036535,Sở GDĐT Hà Nội,9.80,8.75,9.60,0,0,0,8.50,9.75,9.08
64,01030434,Sở GDĐT Hà Nội,9.80,8.25,8.60,0,0,0,7.50,8.75,7.83
65,01026437,Sở GDĐT Hà Nội,9.80,7.50,8.40,6.25,7.00,7.25,0,0,0
66,01026083,Sở GDĐT Hà Nội,9.80,7.00,5.60,9.75,5.25,8.08,0,0,0
67,01025449,Sở GDĐT Hà Nội,9.80,6.25,3.80,7.75,5.00,6.75,0,0,0
68,01018687,Sở GDĐT Hà Nội,9.80,6.00,8.00,5.50,5.25,6.67,0,0,0
69,01018643,Sở GDĐT Hà Nội,9.80,7.50,7.80,9.75,10.00,9.25,0,0,0
70,01018598,Sở GDĐT Hà Nội,9.80,8.50,9.00,6.50,5.75,7.00,0,0,0
71,01018492,Sở GDĐT Hà Nội,9.80,8.00,8.60,7.25,8.00,8.00,0,0,0
72,01019994,Sở GDĐT Hà Nội,9.80,7.75,9.00,9.75,7.25,8.83,0,0,0
73,01021186,Sở GDĐT Hà Nội,9.80,8.25,0,9.50,6.75,8.42,0,0,0
74,01019765,Sở GDĐT Hà Nội,9.80,0,9.20,8.00,8.50,0,0,0,0
75,01016940,Sở GDĐT Hà Nội,9.80,7.25,0,10.00,9.00,8.75,0,0,0
76,01016953,Sở GDĐT Hà Nội,9.80,6.25,0,9.75,7.25,8.67,0,0,0
77,01017980,Sở GDĐT Hà Nội,9.80,8.00,8.00,8.25,6.75,7.17,0,0,0
78,01017909,Sở GDĐT Hà Nội,9.80,5.50,8.00,8.75,9.00,7.50,0,0,0
79,01015008,Sở GDĐT Hà Nội,9.80,6.75,0,9.75,9.00,8.42,0,0,0
80,01015015,Sở GDĐT Hà Nội,9.80,7.75,7.60,4.25,5.00,5.75,0,0,0
81,01016688,Sở GDĐT Hà Nội,9.80,8.00,7.80,9.75,6.50,8.33,0,0,0
82,01015522,Sở GDĐT Hà Nội,9.80,7.75,5.00,8.50,9.00,6.92,0,0,0
83,01015371,Sở GDĐT Hà Nội,9.80,6.75,9.80,9.00,5.00,7.58,0,0,0
84,01013618,Sở GDĐT Hà Nội,9.80,8.00,9.40,0,0,0,7.25,9.00,8.08
85,01011771,Sở GDĐT Hà Nội,9.80,0,8.20,8.75,9.00,6.67,0,0,0
86,01004179,Sở GDĐT Hà Nội,9.80,7.75,8.20,5.75,6.00,6.83,0,0,0
87,01000873,Sở GDĐT Hà Nội,9.80,7.50,9.60,5.00,4.50,6.00,0,0,0
88,01000614,Sở GDĐT Hà Nội,9.80,6.00,9.00,6.75,4.75,6.67,0,0,0
89,01002402,Sở GDĐT Hà Nội,9.80,7.00,5.40,8.75,4.75,7.42,0,0,0
90,01002383,Sở GDĐT Hà Nội,9.80,8.75,9.80,0,0,0,8.75,9.00,7.92
91,01078739,Sở GDĐT Hà Nội,9.80,6.50,9.20,6.75,6.00,7.00,0,0,0
92,01078232,Sở GDĐT Hà Nội,9.80,8.00,7.60,9.50,5.50,7.92,0,0,0
93,01074301,Sở GDĐT Hà Nội,9.80,6.00,5.20,9.00,5.00,7.83,0,0,0
94,01074007,Sở GDĐT Hà Nội,9.80,6.50,6.40,9.75,6.25,8.58,0,0,0
95,01072817,Sở GDĐT Hà Nội,9.80,0,0,9.00,0,0,0,0,0
96,01068557,Sở GDĐT Hà Nội,9.80,7.00,3.20,8.50,2.25,6.50,0,0,0
97,01066572,Sở GDĐT Hà Nội,9.80,6.75,4.40,9.00,4.25,7.50,0,0,0
98,01067386,Sở GDĐT Hà Nội,9.80,0,0,9.50,8.75,0,0,0,0
99,02042389,Sở GDĐT TP. Hồ Chí Minh,10.00,7.00,7.80,10.00,9.75,9.00,0,0,0
100,02006377,Sở GDĐT TP. Hồ Chí Minh,10.00,6.75,0,8.50,8.00,8.00,0,0,0
101,02028472,Sở GDĐT TP. Hồ Chí Minh,10.00,7.00,7.60,10.00,6.75,8.75,0,0,0
102,02006087,Sở GDĐT TP. Hồ Chí Minh,10.00,7.00,8.60,8.50,8.00,8.42,0,0,0
103,02006010,Sở GDĐT TP. Hồ Chí Minh,10.00,6.25,8.40,6.50,6.50,7.17,0,0,0
104,02005362,Sở GDĐT TP. Hồ Chí Minh,10.00,6.00,6.60,8.25,4.75,7.42,0,0,0
105,02000803,Sở GDĐT TP. Hồ Chí Minh,10.00,7.50,9.60,8.50,8.75,8.17,0,0,0
106,02065975,Sở GDĐT TP. Hồ Chí Minh,10.00,7.75,9.00,6.50,5.00,6.42,0,0,0
107,02028572,Sở GDĐT TP. Hồ Chí Minh,10.00,7.00,8.20,7.75,8.00,8.25,0,0,0
108,02023419,Sở GDĐT TP. Hồ Chí Minh,10.00,6.08,7.00,8.00,5.50,7.08,0,0,0
109,02069666,Sở GDĐT TP. Hồ Chí Minh,10.00,6.25,6.40,6.75,4.75,6.08,0,0,0
110,02045002,Sở GDĐT TP. Hồ Chí Minh,10.00,6.25,3.80,9.50,7.50,7.08,0,0,0
111,02041123,Sở GDĐT TP. Hồ Chí Minh,10.00,7.50,8.00,7.75,6.75,7.83,0,0,0
112,02028862,Sở GDĐT TP. Hồ Chí Minh,10.00,8.75,7.40,9.75,9.00,9.08,0,0,0
113,02006460,Sở GDĐT TP. Hồ Chí Minh,10.00,6.75,8.80,10.00,9.50,8.67,0,0,0
114,02072323,Sở GDĐT TP. Hồ Chí Minh,10.00,5.50,9.20,7.25,7.00,7.83,0,0,0
115,02073790,Sở GDĐT TP. Hồ Chí Minh,10.00,6.75,8.20,8.50,8.25,8.25,0,0,0
116,02066599,Sở GDĐT TP. Hồ Chí Minh,10.00,6.50,0,9.00,9.75,8.08,0,0,0
117,02072667,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,9.40,8.50,6.50,8.08,0,0,0
118,02066545,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,9.00,4.75,5.00,6.00,0,0,0
119,02068531,Sở GDĐT TP. Hồ Chí Minh,9.80,5.25,9.20,6.75,4.50,6.75,0,0,0
120,02065056,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,8.00,6.25,5.75,7.00,0,0,0
121,02061251,Sở GDĐT TP. Hồ Chí Minh,9.80,5.00,7.20,9.00,8.75,8.00,0,0,0
122,02047363,Sở GDĐT TP. Hồ Chí Minh,9.80,5.75,7.40,8.75,8.00,7.83,0,0,0
123,02048672,Sở GDĐT TP. Hồ Chí Minh,9.80,6.00,8.60,7.25,6.50,7.42,0,0,0
124,02042560,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,5.20,9.75,6.25,8.33,0,0,0
125,02040248,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,5.40,7.50,4.25,6.67,0,0,0
126,02040705,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,8.80,6.25,7.50,7.08,0,0,0
127,02033443,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,8.60,7.75,7.00,7.67,0,0,0
128,02028978,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,7.80,9.00,8.50,8.33,0,0,0
129,02027773,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,6.80,9.00,7.50,8.58,0,0,0
130,02028721,Sở GDĐT TP. Hồ Chí Minh,9.80,6.25,7.60,9.50,8.75,8.75,0,0,0
131,02028677,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,8.80,6.75,6.75,7.33,0,0,0
132,02024412,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,8.60,6.50,4.50,6.58,0,0,0
133,02022817,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,7.20,9.25,5.75,7.58,0,0,0
134,02023219,Sở GDĐT TP. Hồ Chí Minh,9.80,5.75,8.00,4.75,4.50,5.50,0,0,0
135,02017770,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,6.40,9.00,7.50,8.33,0,0,0
136,02006673,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,9.80,8.25,7.75,8.33,0,0,0
137,02006958,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,9.00,7.00,5.25,7.33,0,0,0
138,02006044,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,0,9.50,9.50,8.50,0,0,0
139,02005898,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,9.00,7.75,4.75,7.00,0,0,0
140,02005448,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,7.80,8.75,9.25,8.17,0,0,0
141,02005453,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,9.40,8.75,4.75,7.42,0,0,0
142,02005371,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,9.20,8.75,9.25,8.58,0,0,0
143,02004055,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,8.80,8.00,6.00,6.92,0,0,0
144,02070894,Sở GDĐT TP. Hồ Chí Minh,9.80,5.50,3.80,8.25,4.00,6.92,0,0,0
145,02072335,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,9.20,7.75,5.75,7.33,0,0,0
146,02072870,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,6.80,9.75,5.50,8.08,0,0,0
147,02066318,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,6.40,6.75,6.25,7.42,0,0,0
148,02056007,Sở GDĐT TP. Hồ Chí Minh,9.80,0,0,7.75,0,0,0,0,0
149,02063163,Sở GDĐT TP. Hồ Chí Minh,9.80,0,5.20,9.00,5.75,7.83,0,0,0
150,02042477,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,5.20,9.00,6.50,8.08,0,0,0
151,02042295,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,7.60,10.00,8.75,8.75,0,0,0
152,02041346,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,7.60,8.75,7.25,8.33,0,0,0
153,02041207,Sở GDĐT TP. Hồ Chí Minh,9.80,5.50,7.40,9.75,7.25,8.67,0,0,0
154,02041214,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,8.40,9.00,7.00,8.25,0,0,0
155,02041187,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,9.80,7.75,6.00,7.42,0,0,0
156,02040761,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,8.00,7.75,6.25,7.50,0,0,0
157,02040475,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,9.20,7.25,7.25,7.75,0,0,0
158,02040386,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,8.20,8.75,7.25,8.58,0,0,0
159,02034496,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,6.60,8.25,6.75,7.83,0,0,0
160,02026876,Sở GDĐT TP. Hồ Chí Minh,9.80,5.50,6.80,8.75,5.75,7.75,0,0,0
161,02025004,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,8.80,6.75,5.25,6.75,0,0,0
162,02028290,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,8.20,6.50,6.00,7.08,0,0,0
163,02028537,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,7.60,6.75,7.25,7.42,0,0,0
164,02028465,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,5.00,9.25,9.25,8.50,0,0,0
165,02016885,Sở GDĐT TP. Hồ Chí Minh,9.80,8.50,8.80,8.50,9.00,8.17,0,0,0
166,02015160,Sở GDĐT TP. Hồ Chí Minh,9.80,6.00,8.20,8.25,6.00,7.50,0,0,0
167,02011176,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,8.60,8.00,7.50,8.33,0,0,0
168,02009474,Sở GDĐT TP. Hồ Chí Minh,9.80,5.75,7.80,8.00,5.25,7.08,0,0,0
169,02006443,Sở GDĐT TP. Hồ Chí Minh,9.80,6.00,0,9.75,9.50,9.25,0,0,0
170,02006196,Sở GDĐT TP. Hồ Chí Minh,9.80,6.50,7.40,6.25,6.50,7.33,0,0,0
171,02074581,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,6.40,9.75,7.25,8.50,0,0,0
172,02071270,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,6.00,8.50,4.00,6.92,0,0,0
173,02072677,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,8.60,8.75,8.00,8.17,0,0,0
174,02066982,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,9.20,4.50,5.75,6.17,0,0,0
175,02068354,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,8.80,5.75,6.50,6.67,0,0,0
176,02053423,Sở GDĐT TP. Hồ Chí Minh,9.80,7.25,5.00,9.25,3.75,7.25,0,0,0
177,02053800,Sở GDĐT TP. Hồ Chí Minh,9.80,0,0,8.50,9.25,0,0,0,0
178,02048918,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,7.80,6.00,5.50,5.83,0,0,0
179,02041201,Sở GDĐT TP. Hồ Chí Minh,9.80,5.75,5.80,9.25,9.25,8.50,0,0,0
180,02041244,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,8.40,9.75,9.00,8.83,0,0,0
181,02041826,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,6.80,9.50,9.25,8.75,0,0,0
182,02040544,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,5.60,9.00,6.75,8.25,0,0,0
183,02040683,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,8.20,6.75,5.00,6.67,0,0,0
184,02028750,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,4.60,9.50,5.50,7.92,0,0,0
185,02028541,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,7.60,10.00,9.50,9.17,0,0,0
186,02028981,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,8.00,8.75,8.00,7.58,0,0,0
187,02027018,Sở GDĐT TP. Hồ Chí Minh,9.80,8.00,9.80,5.50,5.25,5.67,0,0,0
188,02023640,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,8.20,6.75,5.25,6.75,0,0,0
189,02006750,Sở GDĐT TP. Hồ Chí Minh,9.80,7.50,9.00,9.25,9.00,7.58,0,0,0
190,02005939,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,9.20,6.00,4.25,5.50,0,0,0
191,02005834,Sở GDĐT TP. Hồ Chí Minh,9.80,8.25,8.80,8.75,7.75,8.00,0,0,0
192,02005361,Sở GDĐT TP. Hồ Chí Minh,9.80,7.75,7.40,9.00,9.25,8.00,0,0,0
193,02074668,Sở GDĐT TP. Hồ Chí Minh,9.80,7.00,6.60,8.50,5.25,7.42,0,0,0
194,02073779,Sở GDĐT TP. Hồ Chí Minh,9.80,6.75,3.80,8.75,9.50,7.58,0,0,0
195,02070276,Sở GDĐT TP. Hồ Chí Minh,9.80,0,0,8.75,9.00,0,0,0,0
196,02070226,Sở GDĐT TP. Hồ Chí Minh,9.80,0,0,8.75,8.25,0,0,0,0
197,02066244,Sở GDĐT TP. Hồ Chí Minh,9.80,5.25,6.00,9.00,9.25,8.08,0,0,0
198,03004245,Sở GDĐT Hải Phòng,10.00,6.00,9.40,9.00,7.00,8.25,0,0,0
199,03017117,Sở GDĐT Hải Phòng,10.00,6.50,0,9.50,7.75,8.83,0,0,0
200,03011279,Sở GDĐT Hải Phòng,10.00,7.50,5.40,0,0,0,5.50,8.50,7.58
201,03007266,Sở GDĐT Hải Phòng,10.00,6.00,7.00,8.50,9.50,8.75,0,0,0
202,03016943,Sở GDĐT Hải Phòng,10.00,6.75,0,9.25,8.25,8.83,0,0,0
203,03017631,Sở GDĐT Hải Phòng,10.00,5.50,8.40,7.25,6.25,7.67,0,0,0
204,03004313,Sở GDĐT Hải Phòng,10.00,6.75,8.00,10.00,7.50,9.08,0,0,0
205,03006228,Sở GDĐT Hải Phòng,10.00,7.25,8.40,9.50,9.00,9.08,0,0,0
206,03009829,Sở GDĐT Hải Phòng,9.80,6.00,6.60,7.75,7.00,7.67,0,0,0
207,03009281,Sở GDĐT Hải Phòng,9.80,8.25,8.20,9.00,6.75,8.33,0,0,0
208,03007066,Sở GDĐT Hải Phòng,9.80,7.00,5.40,9.00,7.75,8.58,0,0,0
209,03006611,Sở GDĐT Hải Phòng,9.80,6.00,8.20,7.25,5.50,7.25,0,0,0
210,03004247,Sở GDĐT Hải Phòng,9.80,6.25,9.40,5.25,6.25,6.83,0,0,0
211,03017136,Sở GDĐT Hải Phòng,9.80,6.75,8.20,7.50,7.25,7.92,0,0,0
212,03016130,Sở GDĐT Hải Phòng,9.80,8.75,7.40,8.50,8.50,8.50,0,0,0
213,03015668,Sở GDĐT Hải Phòng,9.80,8.75,6.00,10.00,9.75,9.08,0,0,0
214,03008639,Sở GDĐT Hải Phòng,9.80,6.75,6.20,8.25,9.00,8.33,0,0,0
215,03007041,Sở GDĐT Hải Phòng,9.80,8.25,8.40,10.00,5.50,7.75,0,0,0
216,03003874,Sở GDĐT Hải Phòng,9.80,7.00,9.60,9.00,8.00,8.58,0,0,0
217,03000201,Sở GDĐT Hải Phòng,9.80,5.50,6.40,8.25,5.75,7.67,0,0,0
218,03001061,Sở GDĐT Hải Phòng,9.80,5.75,8.20,8.75,6.50,7.67,0,0,0
219,03018474,Sở GDĐT Hải Phòng,9.80,7.75,9.60,7.50,5.75,7.42,0,0,0
220,03018286,Sở GDĐT Hải Phòng,9.80,6.75,6.40,8.00,6.75,7.75,0,0,0
221,03016199,Sở GDĐT Hải Phòng,9.80,6.25,5.40,9.75,7.00,8.33,0,0,0
222,03014569,Sở GDĐT Hải Phòng,9.80,7.25,5.80,8.50,4.50,7.17,0,0,0
223,03007412,Sở GDĐT Hải Phòng,9.80,8.25,0,8.75,5.75,7.75,0,0,0
224,03018037,Sở GDĐT Hải Phòng,9.80,6.75,9.00,9.00,6.75,7.83,0,0,0
225,03018056,Sở GDĐT Hải Phòng,9.80,8.50,5.60,9.25,6.50,8.08,0,0,0
226,03016243,Sở GDĐT Hải Phòng,9.80,6.00,8.20,9.50,7.50,8.67,0,0,0
227,03011308,Sở GDĐT Hải Phòng,9.80,7.75,8.20,6.75,5.50,7.33,0,0,0
228,03007265,Sở GDĐT Hải Phòng,9.80,6.00,8.00,3.50,3.25,5.08,0,0,0
229,03004801,Sở GDĐT Hải Phòng,9.80,6.00,5.80,8.75,4.00,7.25,0,0,0
230,03004611,Sở GDĐT Hải Phòng,9.80,7.00,8.60,5.00,4.50,6.17,0,0,0
231,03004580,Sở GDĐT Hải Phòng,9.80,5.75,9.20,5.00,7.00,6.75,0,0,0
232,03002570,Sở GDĐT Hải Phòng,9.80,8.50,7.40,7.25,7.50,7.33,0,0,0
233,03012771,Sở GDĐT Hải Phòng,9.80,6.75,7.80,8.75,7.50,8.33,0,0,0
234,03012727,Sở GDĐT Hải Phòng,9.80,7.75,8.00,7.75,6.00,7.58,0,0,0
235,03008167,Sở GDĐT Hải Phòng,9.80,8.00,9.40,8.75,7.00,8.25,0,0,0
236,03011462,Sở GDĐT Hải Phòng,9.80,8.25,9.00,4.25,6.75,6.58,0,0,0
237,03009299,Sở GDĐT Hải Phòng,9.80,6.75,9.20,9.00,6.75,8.17,0,0,0
238,03007655,Sở GDĐT Hải Phòng,9.80,5.50,6.60,9.75,6.25,8.33,0,0,0
239,03009729,Sở GDĐT Hải Phòng,9.80,7.50,7.60,0,0,0,7.25,9.00,8.08
240,03009667,Sở GDĐT Hải Phòng,9.80,6.50,9.40,7.25,8.00,8.08,0,0,0
241,03006064,Sở GDĐT Hải Phòng,9.80,4.75,9.20,6.75,8.25,8.00,0,0,0
242,03006001,Sở GDĐT Hải Phòng,9.80,7.00,7.80,9.50,6.25,7.92,0,0,0
243,03004610,Sở GDĐT Hải Phòng,9.80,6.75,5.40,9.50,6.25,8.42,0,0,0
244,03004344,Sở GDĐT Hải Phòng,9.80,4.75,9.40,5.00,6.75,7.08,0,0,0
245,03001696,Sở GDĐT Hải Phòng,9.80,6.75,7.40,9.25,7.00,8.17,0,0,0
246,03016958,Sở GDĐT Hải Phòng,9.60,7.00,9.40,7.25,5.75,7.17,0,0,0
247,03016857,Sở GDĐT Hải Phòng,9.60,5.75,8.20,7.50,8.00,7.83,0,0,0
248,03016680,Sở GDĐT Hải Phòng,9.60,7.00,6.00,0,0,0,7.50,9.25,8.17
249,03016643,Sở GDĐT Hải Phòng,9.60,7.50,6.60,8.50,5.00,7.00,0,0,0
250,03016150,Sở GDĐT Hải Phòng,9.60,6.25,3.20,7.75,5.50,7.33,0,0,0
251,03016152,Sở GDĐT Hải Phòng,9.60,6.50,4.40,9.25,6.75,8.00,0,0,0
252,03012952,Sở GDĐT Hải Phòng,9.60,7.00,9.20,7.75,6.25,7.33,0,0,0
253,03013440,Sở GDĐT Hải Phòng,9.60,6.25,5.20,7.00,5.00,6.75,0,0,0
254,03013056,Sở GDĐT Hải Phòng,9.60,6.75,4.00,5.25,4.75,5.58,0,0,0
255,03013544,Sở GDĐT Hải Phòng,9.60,8.75,8.20,7.00,5.25,6.83,0,0,0
256,03010462,Sở GDĐT Hải Phòng,9.60,6.75,7.00,9.00,9.00,8.50,0,0,0
257,03007583,Sở GDĐT Hải Phòng,9.60,7.00,6.20,8.25,5.25,7.33,0,0,0
258,03009856,Sở GDĐT Hải Phòng,9.60,8.00,7.20,0,0,0,7.00,9.00,7.92
259,03009587,Sở GDĐT Hải Phòng,9.60,8.50,7.80,0,0,0,7.25,8.00,7.75
