,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
0,03000071,Sở GDĐT Hải Phòng,7.40,6.25,3.40,0,0,0,6.75,9.25,7.92
0,03000072,Sở GDĐT Hải Phòng,8.60,6.75,5.60,8.50,5.50,7.50,0,0,0
0,03000073,Sở GDĐT Hải Phòng,7.40,6.75,4.60,0,0,0,7.25,9.00,8.00
0,03000074,Sở GDĐT Hải Phòng,9.60,8.50,7.60,0,0,0,7.25,9.75,8.25
0,03000075,Sở GDĐT Hải Phòng,7.80,7.75,4.80,0,0,0,9.00,9.50,8.92
0,03000076,Sở GDĐT Hải Phòng,8.20,8.25,3.40,0,0,0,7.25,10.00,8.42
0,03000077,Sở GDĐT Hải Phòng,6.60,7.50,6.60,0,0,0,7.75,8.75,7.50
0,03000078,Sở GDĐT Hải Phòng,7.80,6.25,6.20,7.00,5.50,6.17,0,0,0
0,03000079,Sở GDĐT Hải Phòng,7.20,7.50,7.20,0,0,0,7.75,8.75,7.83
0,03000080,Sở GDĐT Hải Phòng,7.60,5.75,2.40,5.00,5.25,4.83,0,0,0
0,03000081,Sở GDĐT Hải Phòng,8.60,6.75,5.40,0,0,0,8.00,9.25,8.75
0,03000082,Sở GDĐT Hải Phòng,7.00,6.50,0,0,0,0,6.00,0,0
0,03000083,Sở GDĐT Hải Phòng,8.40,6.75,3.60,0,0,0,7.25,8.00,7.25
0,03000085,Sở GDĐT Hải Phòng,5.20,5.50,0,0,0,0,6.75,0,0
0,03000089,Sở GDĐT Hải Phòng,7.40,8.50,6.00,0,0,0,9.00,9.75,8.83
0,03000090,Sở GDĐT Hải Phòng,8.20,7.00,5.60,0,0,0,7.25,8.75,7.75
0,03000090,Sở GDĐT Hải Phòng,8.20,7.00,5.60,0,0,0,7.25,8.75,7.75
0,03000091,Sở GDĐT Hải Phòng,8.60,6.75,6.00,4.25,4.00,5.42,0,0,0
0,03000093,Sở GDĐT Hải Phòng,7.00,6.75,7.60,0,0,0,8.25,9.25,8.42
0,03000094,Sở GDĐT Hải Phòng,8.80,6.25,6.80,8.50,7.00,8.00,0,0,0
0,03000097,Sở GDĐT Hải Phòng,7.60,5.50,5.60,0,0,0,8.00,9.00,8.50
0,03000098,Sở GDĐT Hải Phòng,4.00,4.50,0,0,0,0,4.25,0,0
0,03000099,Sở GDĐT Hải Phòng,2.00,5.25,0,0,0,0,4.50,0,0
0,03000100,Sở GDĐT Hải Phòng,8.80,6.75,4.00,0,0,0,6.75,10.00,8.50
0,03000101,Sở GDĐT Hải Phòng,6.80,5.50,4.40,4.50,5.50,5.58,0,0,0
0,03000102,Sở GDĐT Hải Phòng,5.20,5.25,0,0,0,0,6.75,0,0
0,03000103,Sở GDĐT Hải Phòng,8.20,6.75,5.00,0,0,0,9.50,9.75,9.33
0,03000104,Sở GDĐT Hải Phòng,4.80,5.50,0,0,0,0,6.00,0,0
0,03000105,Sở GDĐT Hải Phòng,5.60,4.50,0,0,0,0,7.25,0,0
0,03000106,Sở GDĐT Hải Phòng,8.20,6.50,6.80,8.00,6.25,6.75,0,0,0
0,03000107,Sở GDĐT Hải Phòng,8.60,6.75,4.60,5.75,5.25,6.25,0,0,0
0,03000108,Sở GDĐT Hải Phòng,8.40,6.75,8.20,9.00,8.00,8.33,0,0,0
0,03000109,Sở GDĐT Hải Phòng,7.60,7.75,6.40,0,0,0,8.25,9.75,8.92
0,03000110,Sở GDĐT Hải Phòng,8.60,7.00,4.80,7.50,3.75,6.08,0,0,0
0,03000111,Sở GDĐT Hải Phòng,9.00,8.25,8.20,8.75,7.75,7.42,0,0,0
0,03000112,Sở GDĐT Hải Phòng,7.20,6.75,5.20,0,0,0,7.25,9.25,8.25
0,03000113,Sở GDĐT Hải Phòng,8.60,6.25,8.20,7.00,4.75,6.50,0,0,0
0,03000114,Sở GDĐT Hải Phòng,8.00,7.25,2.80,0,0,0,7.25,9.75,9.25
0,03000115,Sở GDĐT Hải Phòng,8.60,0,0,8.75,0,0,0,0,0
0,03000116,Sở GDĐT Hải Phòng,9.60,6.00,7.00,8.00,4.75,7.08,0,0,0
0,03000117,Sở GDĐT Hải Phòng,9.20,6.25,6.40,8.50,8.25,7.33,0,0,0
0,03000118,Sở GDĐT Hải Phòng,8.80,6.25,4.80,8.25,9.00,7.75,0,0,0
0,03000119,Sở GDĐT Hải Phòng,3.00,3.50,0,0,0,0,2.75,0,0
0,03000120,Sở GDĐT Hải Phòng,8.80,4.50,2.60,8.25,6.25,7.17,0,0,0
0,03000121,Sở GDĐT Hải Phòng,7.60,7.25,5.80,0,0,0,7.50,9.00,7.92
0,03000122,Sở GDĐT Hải Phòng,5.60,7.25,2.40,0,0,0,7.25,8.75,7.92
0,03000123,Sở GDĐT Hải Phòng,9.00,6.50,2.20,7.75,6.75,5.50,0,0,0
0,03000124,Sở GDĐT Hải Phòng,8.00,8.00,7.60,0,0,0,6.75,10.00,9.33
0,03000125,Sở GDĐT Hải Phòng,4.80,5.25,0,0,0,0,5.75,0,0
0,03000126,Sở GDĐT Hải Phòng,8.80,7.00,4.00,0,0,0,7.00,9.50,8.08
0,03000127,Sở GDĐT Hải Phòng,7.00,5.25,0,0,0,0,5.50,0,0
0,03000128,Sở GDĐT Hải Phòng,5.80,5.50,0,0,0,0,6.75,0,0
0,03000129,Sở GDĐT Hải Phòng,6.40,7.75,4.00,0,0,0,6.25,7.75,7.00
0,03000130,Sở GDĐT Hải Phòng,8.60,5.50,4.60,7.00,3.50,5.75,0,0,0
0,03000131,Sở GDĐT Hải Phòng,8.80,5.75,7.60,5.75,6.50,6.92,0,0,0
0,03000132,Sở GDĐT Hải Phòng,5.40,5.00,0,0,0,0,5.50,0,0
0,03000133,Sở GDĐT Hải Phòng,8.20,5.25,3.60,7.00,4.75,6.25,0,0,0
0,03000134,Sở GDĐT Hải Phòng,8.40,6.25,2.80,7.75,4.50,6.50,0,0,0
0,03000135,Sở GDĐT Hải Phòng,8.00,5.50,7.60,4.50,4.00,5.33,0,0,0
0,03000136,Sở GDĐT Hải Phòng,7.80,6.75,4.00,0,0,0,7.50,8.50,8.08
0,03000137,Sở GDĐT Hải Phòng,4.00,4.00,0,0,0,0,4.75,0,0
0,03000138,Sở GDĐT Hải Phòng,9.20,0,0,8.75,0,0,0,0,0
0,03000139,Sở GDĐT Hải Phòng,4.00,5.50,0,0,0,0,6.25,0,0
0,03000140,Sở GDĐT Hải Phòng,8.20,7.75,6.60,0,0,0,7.00,8.50,7.33
0,03000141,Sở GDĐT Hải Phòng,8.20,6.75,5.40,6.75,7.00,6.67,0,0,0
0,03000142,Sở GDĐT Hải Phòng,3.20,3.25,0,0,0,0,5.00,0,0
0,03000143,Sở GDĐT Hải Phòng,5.60,5.50,0,0,0,0,6.75,0,0
0,03000144,Sở GDĐT Hải Phòng,8.80,0,0,9.25,0,0,0,0,0
0,03000145,Sở GDĐT Hải Phòng,4.60,6.00,3.20,0,0,0,6.75,9.25,7.67
0,03000146,Sở GDĐT Hải Phòng,9.00,7.25,5.60,8.25,6.50,7.67,0,0,0
0,03000147,Sở GDĐT Hải Phòng,8.60,6.50,7.60,7.75,5.25,7.08,0,0,0
0,03000148,Sở GDĐT Hải Phòng,4.60,6.25,0,0,0,0,6.50,0,0
0,03000149,Sở GDĐT Hải Phòng,8.40,7.50,6.80,0,0,0,6.75,9.00,7.67
0,03000150,Sở GDĐT Hải Phòng,8.00,7.50,6.80,0,0,0,6.50,9.00,7.67
0,03000151,Sở GDĐT Hải Phòng,3.60,6.00,0,0,0,0,6.00,0,0
0,03000152,Sở GDĐT Hải Phòng,8.80,8.25,7.80,0,0,0,7.75,9.50,8.67
0,03000153,Sở GDĐT Hải Phòng,7.60,6.75,5.80,6.50,4.75,5.92,0,0,0
0,03000154,Sở GDĐT Hải Phòng,8.60,8.00,6.20,0,0,0,6.75,9.50,8.25
0,03000155,Sở GDĐT Hải Phòng,7.80,8.25,3.60,8.00,6.75,7.50,0,0,0
0,03000156,Sở GDĐT Hải Phòng,7.80,4.75,2.60,7.75,6.50,7.42,0,0,0
0,03000157,Sở GDĐT Hải Phòng,9.00,7.25,4.60,8.50,9.00,7.92,0,0,0
0,03000158,Sở GDĐT Hải Phòng,8.20,7.50,5.20,0,0,0,7.25,9.00,8.08
0,03000159,Sở GDĐT Hải Phòng,9.00,6.00,5.60,8.25,7.25,7.92,0,0,0
0,03000160,Sở GDĐT Hải Phòng,8.60,5.75,3.80,6.75,6.25,7.08,0,0,0
0,03000161,Sở GDĐT Hải Phòng,2.60,4.25,0,0,0,0,3.25,0,0
0,03000162,Sở GDĐT Hải Phòng,8.20,5.00,5.40,8.75,7.75,6.92,0,0,0
0,03000163,Sở GDĐT Hải Phòng,5.40,5.75,4.20,0,0,0,7.25,8.75,7.25
0,03000164,Sở GDĐT Hải Phòng,8.00,7.75,8.40,0,0,0,9.00,7.50,7.75
0,03000165,Sở GDĐT Hải Phòng,6.40,7.25,6.40,0,0,0,8.25,10.00,9.00
0,03000166,Sở GDĐT Hải Phòng,9.20,7.25,5.40,8.75,6.00,7.50,0,0,0
0,03000167,Sở GDĐT Hải Phòng,9.00,7.25,5.00,8.25,6.75,7.58,0,0,0
0,03000168,Sở GDĐT Hải Phòng,4.40,3.25,0,0,0,0,5.00,0,0
0,03000169,Sở GDĐT Hải Phòng,8.80,6.50,6.00,7.25,6.75,7.50,0,0,0
0,03000170,Sở GDĐT Hải Phòng,9.20,5.50,5.60,9.00,7.50,8.42,0,0,0
0,03000171,Sở GDĐT Hải Phòng,9.40,8.00,5.80,8.50,6.75,7.92,0,0,0
0,03000172,Sở GDĐT Hải Phòng,8.80,7.00,6.00,8.75,5.75,7.75,0,0,0
0,03000173,Sở GDĐT Hải Phòng,7.60,6.50,4.00,0,0,0,6.75,8.50,7.33
0,03000174,Sở GDĐT Hải Phòng,6.40,6.00,0,0,0,0,6.25,0,0
0,03000175,Sở GDĐT Hải Phòng,7.80,7.25,4.60,0,0,0,7.75,9.25,8.50
0,03000176,Sở GDĐT Hải Phòng,8.20,8.25,4.60,0,0,0,8.25,9.50,8.50
0,03000177,Sở GDĐT Hải Phòng,3.60,5.75,0,0,0,0,6.00,0,0
0,03000178,Sở GDĐT Hải Phòng,7.60,7.75,7.00,0,0,0,8.50,8.75,8.25
0,03000179,Sở GDĐT Hải Phòng,8.00,7.75,8.00,0,0,0,8.00,9.75,9.00
0,03000180,Sở GDĐT Hải Phòng,5.40,7.25,8.20,0,0,0,9.00,9.25,9.08
0,03000181,Sở GDĐT Hải Phòng,9.00,7.50,6.20,8.75,7.50,8.25,0,0,0
0,03000182,Sở GDĐT Hải Phòng,8.80,7.00,4.80,8.50,5.00,7.17,0,0,0
0,03000183,Sở GDĐT Hải Phòng,7.20,6.75,3.40,0,0,0,7.75,8.50,7.58
0,03000184,Sở GDĐT Hải Phòng,8.00,7.50,6.20,0,0,0,6.75,9.00,7.83
0,03000185,Sở GDĐT Hải Phòng,7.80,6.50,6.20,7.00,5.25,6.83,0,0,0
0,03000186,Sở GDĐT Hải Phòng,9.20,5.25,4.60,8.50,5.25,7.00,0,0,0
0,03000187,Sở GDĐT Hải Phòng,9.00,8.00,8.40,0,0,0,9.50,9.25,8.92
0,03000188,Sở GDĐT Hải Phòng,7.60,7.00,4.40,0,0,0,6.75,10.00,8.50
0,03000189,Sở GDĐT Hải Phòng,0,6.50,0,0,0,0,7.50,0,0
0,03000190,Sở GDĐT Hải Phòng,8.20,6.25,7.60,8.25,6.75,7.42,0,0,0
0,03000191,Sở GDĐT Hải Phòng,7.60,5.50,6.20,7.00,6.25,6.83,0,0,0
0,03000192,Sở GDĐT Hải Phòng,7.60,6.50,5.00,0,0,0,6.25,9.25,7.50
0,03000193,Sở GDĐT Hải Phòng,8.60,0,8.80,0,0,0,0,0,0
0,03000194,Sở GDĐT Hải Phòng,8.80,5.25,4.60,8.25,6.25,7.67,0,0,0
0,03000195,Sở GDĐT Hải Phòng,8.40,8.00,5.60,0,0,0,8.00,10.00,9.83
0,03000196,Sở GDĐT Hải Phòng,8.40,5.50,4.20,8.25,6.00,7.33,0,0,0
0,03000197,Sở GDĐT Hải Phòng,7.40,7.00,4.80,0,0,0,8.25,9.25,8.42
0,03000198,Sở GDĐT Hải Phòng,8.60,7.50,3.80,7.50,7.00,7.42,0,0,0
0,03000199,Sở GDĐT Hải Phòng,7.80,5.50,2.00,0,0,0,8.00,9.75,8.08
0,03000200,Sở GDĐT Hải Phòng,7.20,6.25,5.80,0,0,0,5.00,8.75,7.50
0,03000201,Sở GDĐT Hải Phòng,9.80,5.50,6.40,8.25,5.75,7.67,0,0,0
0,03000202,Sở GDĐT Hải Phòng,8.80,6.00,5.00,7.50,5.50,6.67,0,0,0
0,03000203,Sở GDĐT Hải Phòng,6.20,0,0,8.25,6.00,0,0,0,0
0,03000204,Sở GDĐT Hải Phòng,7.00,5.75,0,0,0,0,7.75,0,0
0,03000205,Sở GDĐT Hải Phòng,9.00,6.75,4.80,6.75,3.25,5.42,0,0,0
0,03000206,Sở GDĐT Hải Phòng,4.60,5.00,0,0,0,0,2.50,0,0
0,03000207,Sở GDĐT Hải Phòng,8.00,0,0,7.50,0,0,0,0,0
0,03000208,Sở GDĐT Hải Phòng,6.40,5.50,0,0,0,0,5.75,0,0
0,03000209,Sở GDĐT Hải Phòng,8.20,6.00,4.20,8.25,6.00,6.75,0,0,0
